classification_axis	classification_label	classification_source	classification_level	is_inferred	protein_assertion_count
structural_family	Peroxin-16 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Peroxin-19 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Peroxin-26 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Peroxin-3 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Peroxiredoxin family, Prx5 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Peroxiredoxin-like PRXL2 family, PRXL2A subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phosphatase and actin regulator family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phosphatidylserine decarboxylase family, PSD-B subfamily, Eukaryotic type I sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phosphodiester glycosidase	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phosphoglycerate mutase family, BPG-dependent PGAM subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phosphoinositide-interacting protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phospholamban family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phospholipase D family, MitoPLD/Zucchini subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phosphoprotein associated with glycosphingolipid-enriched microdomains 1	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Phytoene/squalene synthase family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	PiggyBac transposable element-derived protein 5	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Placenta-expressed transcript 1	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Plakin	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Plakin repeat superfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Plasmalemma vesicle-associated protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Plasminogen receptor (KT)	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Pleckstrin homology domain-containing family G member 6	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Pleckstrin homology domain-containing family N member 1	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Pleckstrin homology domain-containing family O member 1/2	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Pleckstrin homology domain-containing protein M2	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Pleckstrin homology-like domain-containing protein	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Podoplanin family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Polyphosphoinositide phosphatase Fig4-like	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Polyprenol kinase family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Polyribonucleotide nucleotidyltransferase family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel KCNN family, KCa2.1/KCNN1 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel KCNN family, KCa2.2/KCNN2 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel KCNN family, KCa2.3/KCNN3 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel KCNN family, KCa3.1/KCNN4 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.1/KCNA1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.2/KCNA2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.3/KCNA3 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.4/KCNA4 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.5/KCNA5 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.6/KCNA6 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.7/KCNA7 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, A (Shaker) (TC 1.A.1.2) subfamily, Kv1.8/KCNA10 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, B (Shab) (TC 1.A.1.2) subfamily, Kv2.1/KCNB1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, B (Shab) (TC 1.A.1.2) subfamily, Kv2.2/KCNB2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, C (Shaw) (TC 1.A.1.2) subfamily, Kv3.1/KCNC1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, C (Shaw) (TC 1.A.1.2) subfamily, Kv3.2/KCNC2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, C (Shaw) (TC 1.A.1.2) subfamily, Kv3.3/KCNC3 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, C (Shaw) (TC 1.A.1.2) subfamily, Kv3.4/KCNC4 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, Calcium-activated (TC 1.A.1.3) subfamily, KCa1.1/KCNMA1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, Calcium-activated (TC 1.A.1.3) subfamily, KCa4.1/KCNT1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, Calcium-activated (TC 1.A.1.3) subfamily, KCa4.2/KCNT2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, Calcium-activated (TC 1.A.1.3) subfamily, KCa5.1/KCNU1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, D (Shal) (TC 1.A.1.2) subfamily, Kv4.1/KCND1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, D (Shal) (TC 1.A.1.2) subfamily, Kv4.2/KCND2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, D (Shal) (TC 1.A.1.2) subfamily, Kv4.3/KCND3 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, F (TC 1.A.1.2) subfamily, Kv5.1/KCNF1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, G (TC 1.A.1.2) subfamily, Kv6.1/KCNG1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, G (TC 1.A.1.2) subfamily, Kv6.2/KCNG2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, G (TC 1.A.1.2) subfamily, Kv6.3/KCNG3 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, G (TC 1.A.1.2) subfamily, Kv6.4/KCNG4 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, H (Eag) (TC 1.A.1.20) subfamily, Kv10.1/KCNH1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, H (Eag) (TC 1.A.1.20) subfamily, Kv10.2/KCNH5 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, H (Eag) (TC 1.A.1.20) subfamily, Kv11.1/KCNH2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, H (Eag) (TC 1.A.1.20) subfamily, Kv11.2/KCNH6 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, H (Eag) (TC 1.A.1.20) subfamily, Kv11.3/KCNH7 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, H (Eag) (TC 1.A.1.20) subfamily, Kv12.1/KCNH8 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, H (Eag) (TC 1.A.1.20) subfamily, Kv12.2/KCNH3 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, H (Eag) (TC 1.A.1.20) subfamily, Kv12.3/KCNH4 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, KQT (TC 1.A.1.15) subfamily, Kv7.1/KCNQ1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, KQT (TC 1.A.1.15) subfamily, Kv7.2/KCNQ2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, KQT (TC 1.A.1.15) subfamily, Kv7.3/KCNQ3 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, KQT (TC 1.A.1.15) subfamily, Kv7.4/KCNQ4 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, KQT (TC 1.A.1.15) subfamily, Kv7.5/KCNQ5 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, S (TC 1.A.1.2) subfamily, Kv9.1/KCNS1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, S (TC 1.A.1.2) subfamily, Kv9.2/KCNS2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, S (TC 1.A.1.2) subfamily, Kv9.3/KCNS3 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, V (TC 1.A.1.2) subfamily, Kv8.1/KCNV1 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Potassium channel family, V (TC 1.A.1.2) subfamily, Kv8.2/KCNV2 sub-subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Pre-T-cell antigen receptor	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Presynaptic Scaffold Protein Bassoon/Piccolo	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Pro-epidermal growth factor	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Pro/parathymosin family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Programmed cell death protein 1	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Proheparin-binding EGF-like growth factor C-terminal domain	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Proline-rich membrane anchor 1	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Proline-rich transmembrane domain-containing protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Proline-rich transmembrane protein 3	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Prolyl 4-hydroxylase	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Protease inhibitor I47 (latexin) family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein APCDD1	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein BEAN1	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein CEBPZOS	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein Dok-7	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Protein EVI2B	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein FAM237	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein FAM8A1	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein Frey	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein HIDE1	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Protein KASH5	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Protein LYRIC	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein MGARP	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein RCC2	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Protein SNORC	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein SZT2	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein TESPA1-like	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein cordon-bleu-like	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, AGC Ser/Thr protein kinase family, cGMP subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, CAMK Ser/Thr protein kinase family, LKB1 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, CK1 Ser/Thr protein kinase family, VRK subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, GSK-3 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, MAP kinase subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, MNB/DYRK subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, Ser/Thr protein kinase family, CK2 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, Ser/Thr protein kinase family, GCN2 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, Ser/Thr protein kinase family, I-kappa-B kinase subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, Ser/Thr protein kinase family, STKL subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, Ser/Thr protein kinase family, WEE1 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, TKL Ser/Thr protein kinase family, ROCO subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein kinase superfamily, Tyr protein kinase family, CSK subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein melan-A	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein of unknown function DUF2358	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein of unknown function DUF3429	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Protein of unknown function DUF3754	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
